Entity_Name,Year,Quarter,Type,Registered_User,State
pithoragarh,2020,4,District,67024,uttarakhand
chamoli,2020,4,District,58039,uttarakhand
uttarkashi,2020,4,District,46810,uttarakhand
248001,2021,1,Pincode,230378,uttarakhand
263139,2021,1,Pincode,140799,uttarakhand
263153,2021,1,Pincode,137954,uttarakhand
247667,2021,1,Pincode,103466,uttarakhand
249403,2021,1,Pincode,100400,uttarakhand
244713,2021,1,Pincode,88182,uttarakhand
248007,2021,1,Pincode,73657,uttarakhand
248008,2021,1,Pincode,53647,uttarakhand
263148,2021,1,Pincode,50886,uttarakhand
249404,2021,1,Pincode,48958,uttarakhand
dehradun,2021,1,District,840361,uttarakhand
haridwar,2021,1,District,580532,uttarakhand
udham singh nagar,2021,1,District,492646,uttarakhand
nainital,2021,1,District,269308,uttarakhand
pauri garhwal,2021,1,District,133484,uttarakhand
tehri garhwal,2021,1,District,102085,uttarakhand
almora,2021,1,District,87354,uttarakhand
pithoragarh,2021,1,District,72579,uttarakhand
chamoli,2021,1,District,62779,uttarakhand
uttarkashi,2021,1,District,50696,uttarakhand
248001,2021,2,Pincode,245790,uttarakhand
263139,2021,2,Pincode,150398,uttarakhand
263153,2021,2,Pincode,147765,uttarakhand
247667,2021,2,Pincode,110702,uttarakhand
249403,2021,2,Pincode,107534,uttarakhand
244713,2021,2,Pincode,94503,uttarakhand
248007,2021,2,Pincode,78753,uttarakhand
248008,2021,2,Pincode,57409,uttarakhand
263148,2021,2,Pincode,54567,uttarakhand
249404,2021,2,Pincode,52383,uttarakhand
dehradun,2021,2,District,898504,uttarakhand
haridwar,2021,2,District,622292,uttarakhand
udham singh nagar,2021,2,District,528392,uttarakhand
nainital,2021,2,District,288162,uttarakhand
pauri garhwal,2021,2,District,143460,uttarakhand
tehri garhwal,2021,2,District,109890,uttarakhand
almora,2021,2,District,94196,uttarakhand
pithoragarh,2021,2,District,78079,uttarakhand
chamoli,2021,2,District,67712,uttarakhand
uttarkashi,2021,2,District,54582,uttarakhand
248001,2021,3,Pincode,262855,uttarakhand
263139,2021,3,Pincode,161187,uttarakhand
263153,2021,3,Pincode,158724,uttarakhand
247667,2021,3,Pincode,118780,uttarakhand
249403,2021,3,Pincode,115541,uttarakhand
244713,2021,3,Pincode,101673,uttarakhand
248007,2021,3,Pincode,84416,uttarakhand
248008,2021,3,Pincode,61521,uttarakhand
263148,2021,3,Pincode,58848,uttarakhand
249404,2021,3,Pincode,56219,uttarakhand
dehradun,2021,3,District,963594,uttarakhand
haridwar,2021,3,District,669249,uttarakhand
udham singh nagar,2021,3,District,568881,uttarakhand
nainital,2021,3,District,309820,uttarakhand
pauri garhwal,2021,3,District,155054,uttarakhand
tehri garhwal,2021,3,District,119032,uttarakhand
almora,2021,3,District,102118,uttarakhand
pithoragarh,2021,3,District,84476,uttarakhand
chamoli,2021,3,District,73432,uttarakhand
uttarkashi,2021,3,District,59174,uttarakhand
248001,2021,4,Pincode,280017,uttarakhand
263139,2021,4,Pincode,171962,uttarakhand
263153,2021,4,Pincode,169748,uttarakhand
247667,2021,4,Pincode,126841,uttarakhand
249403,2021,4,Pincode,123554,uttarakhand
244713,2021,4,Pincode,108918,uttarakhand
248007,2021,4,Pincode,90039,uttarakhand
248008,2021,4,Pincode,65592,uttarakhand
263148,2021,4,Pincode,63051,uttarakhand
249404,2021,4,Pincode,60069,uttarakhand
dehradun,2021,4,District,1028085,uttarakhand
haridwar,2021,4,District,716044,uttarakhand
udham singh nagar,2021,4,District,609138,uttarakhand
nainital,2021,4,District,330999,uttarakhand
pauri garhwal,2021,4,District,166482,uttarakhand
tehri garhwal,2021,4,District,127893,uttarakhand
almora,2021,4,District,109803,uttarakhand
pithoragarh,2021,4,District,90791,uttarakhand
chamoli,2021,4,District,78848,uttarakhand
uttarkashi,2021,4,District,63536,uttarakhand
248001,2022,1,Pincode,295984,uttarakhand
263139,2022,1,Pincode,182129,uttarakhand
263153,2022,1,Pincode,180198,uttarakhand
247667,2022,1,Pincode,134342,uttarakhand
249403,2022,1,Pincode,131244,uttarakhand
244713,2022,1,Pincode,115663,uttarakhand
248007,2022,1,Pincode,95374,uttarakhand
248008,2022,1,Pincode,69484,uttarakhand
263148,2022,1,Pincode,67108,uttarakhand
249404,2022,1,Pincode,63631,uttarakhand
dehradun,2022,1,District,1088710,uttarakhand
haridwar,2022,1,District,760173,uttarakhand
udham singh nagar,2022,1,District,647495,uttarakhand
nainital,2022,1,District,351226,uttarakhand
pauri garhwal,2022,1,District,177248,uttarakhand
tehri garhwal,2022,1,District,136364,uttarakhand
almora,2022,1,District,117262,uttarakhand
pithoragarh,2022,1,District,96837,uttarakhand
chamoli,2022,1,District,84165,uttarakhand
uttarkashi,2022,1,District,67713,uttarakhand
248001,2022,2,Pincode,311271,uttarakhand
263139,2022,2,Pincode,191979,uttarakhand
263153,2022,2,Pincode,190185,uttarakhand
247667,2022,2,Pincode,141465,uttarakhand
249403,2022,2,Pincode,138582,uttarakhand
244713,2022,2,Pincode,122158,uttarakhand
248007,2022,2,Pincode,100406,uttarakhand
248008,2022,2,Pincode,73141,uttarakhand
263148,2022,2,Pincode,70945,uttarakhand
249404,2022,2,Pincode,67040,uttarakhand
dehradun,2022,2,District,1146386,uttarakhand
haridwar,2022,2,District,802321,uttarakhand
udham singh nagar,2022,2,District,683908,uttarakhand
nainital,2022,2,District,370360,uttarakhand
pauri garhwal,2022,2,District,187078,uttarakhand
tehri garhwal,2022,2,District,144049,uttarakhand
almora,2022,2,District,123856,uttarakhand
pithoragarh,2022,2,District,102347,uttarakhand
chamoli,2022,2,District,88939,uttarakhand
uttarkashi,2022,2,District,71641,uttarakhand
248001,2022,3,Pincode,326983,uttarakhand
263139,2022,3,Pincode,202029,uttarakhand
263153,2022,3,Pincode,200811,uttarakhand
247667,2022,3,Pincode,148897,uttarakhand
249403,2022,3,Pincode,146342,uttarakhand
244713,2022,3,Pincode,128905,uttarakhand
248007,2022,3,Pincode,105620,uttarakhand
248008,2022,3,Pincode,76924,uttarakhand
263148,2022,3,Pincode,74888,uttarakhand
249404,2022,3,Pincode,70628,uttarakhand
dehradun,2022,3,District,1205785,uttarakhand
haridwar,2022,3,District,846066,uttarakhand
udham singh nagar,2022,3,District,722008,uttarakhand
nainital,2022,3,District,389791,uttarakhand
pauri garhwal,2022,3,District,196481,uttarakhand
tehri garhwal,2022,3,District,151445,uttarakhand
almora,2022,3,District,129898,uttarakhand
pithoragarh,2022,3,District,107498,uttarakhand
chamoli,2022,3,District,93488,uttarakhand
uttarkashi,2022,3,District,75369,uttarakhand
248001,2022,4,Pincode,342610,uttarakhand
263139,2022,4,Pincode,211843,uttarakhand
263153,2022,4,Pincode,211157,uttarakhand
247667,2022,4,Pincode,156058,uttarakhand
249403,2022,4,Pincode,154116,uttarakhand
244713,2022,4,Pincode,135226,uttarakhand
248007,2022,4,Pincode,110486,uttarakhand
248008,2022,4,Pincode,80606,uttarakhand
263148,2022,4,Pincode,78674,uttarakhand
249404,2022,4,Pincode,74067,uttarakhand
dehradun,2022,4,District,1262999,uttarakhand
haridwar,2022,4,District,887967,uttarakhand
udham singh nagar,2022,4,District,757652,uttarakhand
nainital,2022,4,District,407806,uttarakhand
pauri garhwal,2022,4,District,204585,uttarakhand
tehri garhwal,2022,4,District,157634,uttarakhand
almora,2022,4,District,134730,uttarakhand
pithoragarh,2022,4,District,111983,uttarakhand
chamoli,2022,4,District,97308,uttarakhand
uttarkashi,2022,4,District,78484,uttarakhand
711101,2018,1,Pincode,19073,west-bengal
700156,2018,1,Pincode,16571,west-bengal
700091,2018,1,Pincode,15736,west-bengal
721101,2018,1,Pincode,14946,west-bengal
700006,2018,1,Pincode,14316,west-bengal
700135,2018,1,Pincode,12475,west-bengal
700039,2018,1,Pincode,11794,west-bengal
700001,2018,1,Pincode,11698,west-bengal
732101,2018,1,Pincode,11660,west-bengal
700059,2018,1,Pincode,11414,west-bengal
north twenty four parganas,2018,1,District,396980,west-bengal
kolkata,2018,1,District,306503,west-bengal
murshidabad,2018,1,District,187824,west-bengal
hooghly,2018,1,District,148033,west-bengal
south twenty four parganas,2018,1,District,142473,west-bengal
paschim bardhaman,2018,1,District,139310,west-bengal
howrah,2018,1,District,136589,west-bengal
nadia,2018,1,District,136396,west-bengal
purba medinipur,2018,1,District,131380,west-bengal
paschim medinipur,2018,1,District,127203,west-bengal
711101,2018,2,Pincode,26613,west-bengal
700156,2018,2,Pincode,22706,west-bengal
700091,2018,2,Pincode,21380,west-bengal
721101,2018,2,Pincode,20661,west-bengal
700006,2018,2,Pincode,20325,west-bengal
700135,2018,2,Pincode,17526,west-bengal
700039,2018,2,Pincode,16775,west-bengal
732101,2018,2,Pincode,16732,west-bengal
700001,2018,2,Pincode,16470,west-bengal
700019,2018,2,Pincode,16084,west-bengal
north twenty four parganas,2018,2,District,572438,west-bengal
kolkata,2018,2,District,431481,west-bengal
murshidabad,2018,2,District,276931,west-bengal
hooghly,2018,2,District,221090,west-bengal
south twenty four parganas,2018,2,District,214056,west-bengal
nadia,2018,2,District,209683,west-bengal
paschim bardhaman,2018,2,District,203750,west-bengal
howrah,2018,2,District,198699,west-bengal
purba medinipur,2018,2,District,195830,west-bengal
paschim medinipur,2018,2,District,185542,west-bengal
711101,2018,3,Pincode,33006,west-bengal
700156,2018,3,Pincode,28135,west-bengal
700006,2018,3,Pincode,26275,west-bengal
700091,2018,3,Pincode,26184,west-bengal
721101,2018,3,Pincode,25642,west-bengal
700135,2018,3,Pincode,22362,west-bengal
700039,2018,3,Pincode,21204,west-bengal
700019,2018,3,Pincode,20747,west-bengal
732101,2018,3,Pincode,20722,west-bengal
700001,2018,3,Pincode,20683,west-bengal
north twenty four parganas,2018,3,District,722572,west-bengal
kolkata,2018,3,District,548600,west-bengal
murshidabad,2018,3,District,335935,west-bengal
south twenty four parganas,2018,3,District,284988,west-bengal
hooghly,2018,3,District,280640,west-bengal
nadia,2018,3,District,262694,west-bengal
howrah,2018,3,District,255445,west-bengal
purba medinipur,2018,3,District,252759,west-bengal
paschim bardhaman,2018,3,District,251021,west-bengal
paschim medinipur,2018,3,District,238405,west-bengal
711101,2018,4,Pincode,42834,west-bengal
700006,2018,4,Pincode,36387,west-bengal
700156,2018,4,Pincode,35762,west-bengal
700135,2018,4,Pincode,33534,west-bengal
700091,2018,4,Pincode,33109,west-bengal
721101,2018,4,Pincode,31211,west-bengal
700039,2018,4,Pincode,28039,west-bengal
700019,2018,4,Pincode,27277,west-bengal
700015,2018,4,Pincode,27165,west-bengal
700001,2018,4,Pincode,27160,west-bengal
north twenty four parganas,2018,4,District,946634,west-bengal
kolkata,2018,4,District,721653,west-bengal
murshidabad,2018,4,District,417114,west-bengal
hooghly,2018,4,District,400360,west-bengal
south twenty four parganas,2018,4,District,398349,west-bengal
howrah,2018,4,District,339192,west-bengal
nadia,2018,4,District,325690,west-bengal
purba medinipur,2018,4,District,323889,west-bengal
paschim medinipur,2018,4,District,304068,west-bengal
paschim bardhaman,2018,4,District,302594,west-bengal
711101,2019,1,Pincode,51367,west-bengal
700006,2019,1,Pincode,45036,west-bengal
700156,2019,1,Pincode,41906,west-bengal
700135,2019,1,Pincode,40010,west-bengal
700091,2019,1,Pincode,38808,west-bengal
721101,2019,1,Pincode,36261,west-bengal
700039,2019,1,Pincode,33907,west-bengal
700015,2019,1,Pincode,33113,west-bengal
700019,2019,1,Pincode,32710,west-bengal
700001,2019,1,Pincode,32530,west-bengal
north twenty four parganas,2019,1,District,1130983,west-bengal
kolkata,2019,1,District,868126,west-bengal
south twenty four parganas,2019,1,District,487180,west-bengal
hooghly,2019,1,District,480952,west-bengal
murshidabad,2019,1,District,478812,west-bengal
howrah,2019,1,District,410583,west-bengal
purba medinipur,2019,1,District,389583,west-bengal
nadia,2019,1,District,385179,west-bengal
paschim medinipur,2019,1,District,361979,west-bengal
paschim bardhaman,2019,1,District,349928,west-bengal
711101,2019,2,Pincode,60136,west-bengal
700006,2019,2,Pincode,52627,west-bengal
700156,2019,2,Pincode,47420,west-bengal
700135,2019,2,Pincode,45853,west-bengal
700091,2019,2,Pincode,43980,west-bengal
721101,2019,2,Pincode,40414,west-bengal
700039,2019,2,Pincode,39202,west-bengal
700021,2019,2,Pincode,39042,west-bengal
700015,2019,2,Pincode,38579,west-bengal
700019,2019,2,Pincode,37693,west-bengal
north twenty four parganas,2019,2,District,1312362,west-bengal
kolkata,2019,2,District,1014406,west-bengal
south twenty four parganas,2019,2,District,579599,west-bengal
hooghly,2019,2,District,557946,west-bengal
murshidabad,2019,2,District,548604,west-bengal
howrah,2019,2,District,480813,west-bengal
purba medinipur,2019,2,District,448850,west-bengal
nadia,2019,2,District,447979,west-bengal
paschim medinipur,2019,2,District,411877,west-bengal
paschim bardhaman,2019,2,District,395259,west-bengal
711101,2019,3,Pincode,67292,west-bengal
700006,2019,3,Pincode,58861,west-bengal
700156,2019,3,Pincode,52394,west-bengal
700135,2019,3,Pincode,51552,west-bengal
700091,2019,3,Pincode,48641,west-bengal
700021,2019,3,Pincode,48503,west-bengal
721101,2019,3,Pincode,44210,west-bengal
700039,2019,3,Pincode,44028,west-bengal
700015,2019,3,Pincode,43325,west-bengal
700019,2019,3,Pincode,42157,west-bengal
north twenty four parganas,2019,3,District,1478650,west-bengal
kolkata,2019,3,District,1138965,west-bengal
south twenty four parganas,2019,3,District,659919,west-bengal
hooghly,2019,3,District,624518,west-bengal
murshidabad,2019,3,District,622422,west-bengal
howrah,2019,3,District,540552,west-bengal
purba medinipur,2019,3,District,504142,west-bengal
nadia,2019,3,District,502635,west-bengal
paschim medinipur,2019,3,District,455417,west-bengal
paschim bardhaman,2019,3,District,438438,west-bengal
711101,2019,4,Pincode,72920,west-bengal
700006,2019,4,Pincode,63522,west-bengal
700135,2019,4,Pincode,56786,west-bengal
700156,2019,4,Pincode,56363,west-bengal
700021,2019,4,Pincode,53381,west-bengal
700091,2019,4,Pincode,52114,west-bengal
721101,2019,4,Pincode,48860,west-bengal
700039,2019,4,Pincode,48153,west-bengal
700015,2019,4,Pincode,47696,west-bengal
700019,2019,4,Pincode,45694,west-bengal
north twenty four parganas,2019,4,District,1638605,west-bengal
kolkata,2019,4,District,1238698,west-bengal
murshidabad,2019,4,District,750671,west-bengal
south twenty four parganas,2019,4,District,741375,west-bengal
hooghly,2019,4,District,694972,west-bengal
howrah,2019,4,District,597553,west-bengal
purba medinipur,2019,4,District,573088,west-bengal
nadia,2019,4,District,571859,west-bengal
paschim medinipur,2019,4,District,520047,west-bengal
paschim bardhaman,2019,4,District,492425,west-bengal
711101,2020,1,Pincode,78806,west-bengal
700006,2020,1,Pincode,68160,west-bengal
700135,2020,1,Pincode,61201,west-bengal
700156,2020,1,Pincode,60108,west-bengal
700021,2020,1,Pincode,57719,west-bengal
700091,2020,1,Pincode,54983,west-bengal
721101,2020,1,Pincode,52626,west-bengal
700039,2020,1,Pincode,52429,west-bengal
700015,2020,1,Pincode,51964,west-bengal
700019,2020,1,Pincode,49127,west-bengal
north twenty four parganas,2020,1,District,1789973,west-bengal
kolkata,2020,1,District,1336585,west-bengal
murshidabad,2020,1,District,830132,west-bengal
south twenty four parganas,2020,1,District,820857,west-bengal
hooghly,2020,1,District,755631,west-bengal
howrah,2020,1,District,654600,west-bengal
nadia,2020,1,District,633794,west-bengal
purba medinipur,2020,1,District,632173,west-bengal
paschim medinipur,2020,1,District,572195,west-bengal
paschim bardhaman,2020,1,District,538224,west-bengal
711101,2020,2,Pincode,86422,west-bengal
700006,2020,2,Pincode,74060,west-bengal
700135,2020,2,Pincode,66278,west-bengal
700156,2020,2,Pincode,63653,west-bengal
700021,2020,2,Pincode,59624,west-bengal
700091,2020,2,Pincode,57756,west-bengal
700039,2020,2,Pincode,57477,west-bengal
700015,2020,2,Pincode,57162,west-bengal
721101,2020,2,Pincode,56950,west-bengal
742304,2020,2,Pincode,54600,west-bengal
north twenty four parganas,2020,2,District,1966125,west-bengal
kolkata,2020,2,District,1454772,west-bengal
murshidabad,2020,2,District,922312,west-bengal
south twenty four parganas,2020,2,District,919118,west-bengal
hooghly,2020,2,District,833240,west-bengal
howrah,2020,2,District,732829,west-bengal
nadia,2020,2,District,701101,west-bengal
purba medinipur,2020,2,District,696243,west-bengal
paschim medinipur,2020,2,District,631931,west-bengal
purba bardhaman,2020,2,District,589508,west-bengal
711101,2020,3,Pincode,93507,west-bengal
700006,2020,3,Pincode,80147,west-bengal
700135,2020,3,Pincode,71442,west-bengal
700156,2020,3,Pincode,67583,west-bengal
700039,2020,3,Pincode,62344,west-bengal
700015,2020,3,Pincode,62093,west-bengal
721101,2020,3,Pincode,61247,west-bengal
700021,2020,3,Pincode,61018,west-bengal
700091,2020,3,Pincode,60907,west-bengal
742304,2020,3,Pincode,60469,west-bengal
north twenty four parganas,2020,3,District,2143943,west-bengal
kolkata,2020,3,District,1573291,west-bengal
south twenty four parganas,2020,3,District,1023020,west-bengal
murshidabad,2020,3,District,1005986,west-bengal
hooghly,2020,3,District,906517,west-bengal
howrah,2020,3,District,804627,west-bengal
nadia,2020,3,District,768633,west-bengal
purba medinipur,2020,3,District,760873,west-bengal
paschim medinipur,2020,3,District,689466,west-bengal
purba bardhaman,2020,3,District,639938,west-bengal
711101,2020,4,Pincode,100995,west-bengal
700006,2020,4,Pincode,86507,west-bengal
700135,2020,4,Pincode,77035,west-bengal
700156,2020,4,Pincode,72172,west-bengal
700039,2020,4,Pincode,67602,west-bengal
700015,2020,4,Pincode,67402,west-bengal
721101,2020,4,Pincode,65712,west-bengal
742304,2020,4,Pincode,65083,west-bengal
700091,2020,4,Pincode,64738,west-bengal
700150,2020,4,Pincode,63152,west-bengal
north twenty four parganas,2020,4,District,2321888,west-bengal
kolkata,2020,4,District,1700474,west-bengal
south twenty four parganas,2020,4,District,1118649,west-bengal
murshidabad,2020,4,District,1085899,west-bengal
hooghly,2020,4,District,977339,west-bengal
howrah,2020,4,District,875172,west-bengal
nadia,2020,4,District,832891,west-bengal
purba medinipur,2020,4,District,824961,west-bengal
paschim medinipur,2020,4,District,747114,west-bengal
paschim bardhaman,2020,4,District,688685,west-bengal
711101,2021,1,Pincode,108369,west-bengal
700006,2021,1,Pincode,92747,west-bengal
700135,2021,1,Pincode,82532,west-bengal
700156,2021,1,Pincode,77110,west-bengal
700039,2021,1,Pincode,72654,west-bengal
700015,2021,1,Pincode,72429,west-bengal
742304,2021,1,Pincode,70194,west-bengal
721101,2021,1,Pincode,70161,west-bengal
700091,2021,1,Pincode,69142,west-bengal
700150,2021,1,Pincode,67705,west-bengal
north twenty four parganas,2021,1,District,2491076,west-bengal
kolkata,2021,1,District,1823074,west-bengal
south twenty four parganas,2021,1,District,1202229,west-bengal
murshidabad,2021,1,District,1166975,west-bengal
hooghly,2021,1,District,1046242,west-bengal
howrah,2021,1,District,940133,west-bengal
nadia,2021,1,District,893107,west-bengal
purba medinipur,2021,1,District,884605,west-bengal
paschim medinipur,2021,1,District,800530,west-bengal
paschim bardhaman,2021,1,District,738540,west-bengal
711101,2021,2,Pincode,115675,west-bengal
700006,2021,2,Pincode,98918,west-bengal
700135,2021,2,Pincode,88230,west-bengal
700156,2021,2,Pincode,82138,west-bengal
700039,2021,2,Pincode,77544,west-bengal
700015,2021,2,Pincode,77301,west-bengal
742304,2021,2,Pincode,75175,west-bengal
721101,2021,2,Pincode,74818,west-bengal
700091,2021,2,Pincode,73614,west-bengal
700150,2021,2,Pincode,72347,west-bengal
north twenty four parganas,2021,2,District,2660664,west-bengal
kolkata,2021,2,District,1944113,west-bengal
south twenty four parganas,2021,2,District,1286588,west-bengal
murshidabad,2021,2,District,1248602,west-bengal
hooghly,2021,2,District,1117731,west-bengal
howrah,2021,2,District,1004570,west-bengal
nadia,2021,2,District,955428,west-bengal
purba medinipur,2021,2,District,946277,west-bengal
paschim medinipur,2021,2,District,856640,west-bengal
paschim bardhaman,2021,2,District,789026,west-bengal
711101,2021,3,Pincode,123732,west-bengal
700006,2021,3,Pincode,105800,west-bengal
700135,2021,3,Pincode,94553,west-bengal
700156,2021,3,Pincode,87746,west-bengal
700039,2021,3,Pincode,82997,west-bengal
700015,2021,3,Pincode,82658,west-bengal
742304,2021,3,Pincode,80698,west-bengal
721101,2021,3,Pincode,80088,west-bengal
700091,2021,3,Pincode,78602,west-bengal
700150,2021,3,Pincode,77501,west-bengal
north twenty four parganas,2021,3,District,2852030,west-bengal
kolkata,2021,3,District,2078360,west-bengal
south twenty four parganas,2021,3,District,1383020,west-bengal
murshidabad,2021,3,District,1342984,west-bengal
hooghly,2021,3,District,1198858,west-bengal
howrah,2021,3,District,1077467,west-bengal
nadia,2021,3,District,1026795,west-bengal
purba medinipur,2021,3,District,1017925,west-bengal
paschim medinipur,2021,3,District,922218,west-bengal
purba bardhaman,2021,3,District,847622,west-bengal
711101,2021,4,Pincode,132051,west-bengal
700006,2021,4,Pincode,112681,west-bengal
700135,2021,4,Pincode,100918,west-bengal
700156,2021,4,Pincode,93439,west-bengal
700039,2021,4,Pincode,88546,west-bengal
700015,2021,4,Pincode,88070,west-bengal
742304,2021,4,Pincode,86045,west-bengal
721101,2021,4,Pincode,85333,west-bengal
700091,2021,4,Pincode,83634,west-bengal
700150,2021,4,Pincode,82669,west-bengal
north twenty four parganas,2021,4,District,3043008,west-bengal
kolkata,2021,4,District,2213659,west-bengal
south twenty four parganas,2021,4,District,1477679,west-bengal
murshidabad,2021,4,District,1435266,west-bengal
hooghly,2021,4,District,1278850,west-bengal
howrah,2021,4,District,1150144,west-bengal
nadia,2021,4,District,1096767,west-bengal
purba medinipur,2021,4,District,1087362,west-bengal
paschim medinipur,2021,4,District,985745,west-bengal
purba bardhaman,2021,4,District,905950,west-bengal
711101,2022,1,Pincode,139738,west-bengal
700006,2022,1,Pincode,119101,west-bengal
700135,2022,1,Pincode,106987,west-bengal
700156,2022,1,Pincode,98734,west-bengal
700039,2022,1,Pincode,93674,west-bengal
700015,2022,1,Pincode,93175,west-bengal
742304,2022,1,Pincode,91059,west-bengal
721101,2022,1,Pincode,90324,west-bengal
700091,2022,1,Pincode,88432,west-bengal
700150,2022,1,Pincode,87552,west-bengal
north twenty four parganas,2022,1,District,3224459,west-bengal
kolkata,2022,1,District,2340343,west-bengal
south twenty four parganas,2022,1,District,1569037,west-bengal
murshidabad,2022,1,District,1524507,west-bengal
hooghly,2022,1,District,1356282,west-bengal
howrah,2022,1,District,1218931,west-bengal
nadia,2022,1,District,1164783,west-bengal
purba medinipur,2022,1,District,1155279,west-bengal
paschim medinipur,2022,1,District,1048100,west-bengal
purba bardhaman,2022,1,District,962974,west-bengal
711101,2022,2,Pincode,147152,west-bengal
700006,2022,2,Pincode,125316,west-bengal
700135,2022,2,Pincode,112749,west-bengal
700156,2022,2,Pincode,103879,west-bengal
700039,2022,2,Pincode,98592,west-bengal
700015,2022,2,Pincode,98087,west-bengal
742304,2022,2,Pincode,95822,west-bengal
721101,2022,2,Pincode,95145,west-bengal
700091,2022,2,Pincode,92988,west-bengal
700150,2022,2,Pincode,92299,west-bengal
north twenty four parganas,2022,2,District,3397791,west-bengal
kolkata,2022,2,District,2461795,west-bengal
south twenty four parganas,2022,2,District,1655743,west-bengal
murshidabad,2022,2,District,1608797,west-bengal
hooghly,2022,2,District,1429378,west-bengal
howrah,2022,2,District,1285159,west-bengal
nadia,2022,2,District,1229358,west-bengal
purba medinipur,2022,2,District,1219530,west-bengal
paschim medinipur,2022,2,District,1105840,west-bengal
purba bardhaman,2022,2,District,1016127,west-bengal
711101,2022,3,Pincode,154935,west-bengal
700006,2022,3,Pincode,131837,west-bengal
700135,2022,3,Pincode,118831,west-bengal
700156,2022,3,Pincode,109159,west-bengal
700039,2022,3,Pincode,103750,west-bengal
700015,2022,3,Pincode,103268,west-bengal
742304,2022,3,Pincode,100694,west-bengal
721101,2022,3,Pincode,100212,west-bengal
700091,2022,3,Pincode,97621,west-bengal
700150,2022,3,Pincode,97135,west-bengal
north twenty four parganas,2022,3,District,3578500,west-bengal
kolkata,2022,3,District,2588380,west-bengal
south twenty four parganas,2022,3,District,1745822,west-bengal
murshidabad,2022,3,District,1696729,west-bengal
hooghly,2022,3,District,1506412,west-bengal
howrah,2022,3,District,1354886,west-bengal
nadia,2022,3,District,1296764,west-bengal
purba medinipur,2022,3,District,1286641,west-bengal
paschim medinipur,2022,3,District,1165076,west-bengal
purba bardhaman,2022,3,District,1070637,west-bengal
711101,2022,4,Pincode,162816,west-bengal
700006,2022,4,Pincode,138486,west-bengal
700135,2022,4,Pincode,124707,west-bengal
700156,2022,4,Pincode,114380,west-bengal
700039,2022,4,Pincode,109027,west-bengal
700015,2022,4,Pincode,108457,west-bengal
742304,2022,4,Pincode,105471,west-bengal
721101,2022,4,Pincode,105279,west-bengal
700091,2022,4,Pincode,102363,west-bengal
700150,2022,4,Pincode,101966,west-bengal
north twenty four parganas,2022,4,District,3755017,west-bengal
kolkata,2022,4,District,2716412,west-bengal
south twenty four parganas,2022,4,District,1828512,west-bengal
murshidabad,2022,4,District,1778470,west-bengal
hooghly,2022,4,District,1579023,west-bengal
howrah,2022,4,District,1422011,west-bengal
nadia,2022,4,District,1359420,west-bengal
purba medinipur,2022,4,District,1346908,west-bengal
paschim medinipur,2022,4,District,1217113,west-bengal
purba bardhaman,2022,4,District,1119310,west-bengal
andaman-&-nicobar-islands,2018,1,State,6740,--
andhra-pradesh,2018,1,State,2876906,--
arunachal-pradesh,2018,1,State,18350,--
assam,2018,1,State,246277,--
bihar,2018,1,State,1166206,--
chandigarh,2018,1,State,86268,--
chhattisgarh,2018,1,State,518179,--
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,State,53258,--
delhi,2018,1,State,1991550,--
goa,2018,1,State,91936,--
gujarat,2018,1,State,1997209,--
haryana,2018,1,State,1323633,--
himachal-pradesh,2018,1,State,224202,--
jammu-&-kashmir,2018,1,State,141701,--
jharkhand,2018,1,State,732758,--
karnataka,2018,1,State,2833078,--
kerala,2018,1,State,707729,--
ladakh,2018,1,State,8784,--
lakshadweep,2018,1,State,501,--
madhya-pradesh,2018,1,State,1354676,--
maharashtra,2018,1,State,4224599,--
manipur,2018,1,State,28688,--
meghalaya,2018,1,State,18458,--
mizoram,2018,1,State,7593,--
nagaland,2018,1,State,14953,--
odisha,2018,1,State,1071331,--
puducherry,2018,1,State,49318,--
punjab,2018,1,State,655232,--
rajasthan,2018,1,State,2094534,--
sikkim,2018,1,State,20051,--
tamil-nadu,2018,1,State,1407204,--
telangana,2018,1,State,2530788,--
tripura,2018,1,State,55157,--
uttar-pradesh,2018,1,State,2311040,--
uttarakhand,2018,1,State,469107,--
west-bengal,2018,1,State,1852691,--
andaman-&-nicobar-islands,2018,2,State,9405,--
andhra-pradesh,2018,2,State,3799643,--
arunachal-pradesh,2018,2,State,27960,--
assam,2018,2,State,360210,--
bihar,2018,2,State,1610517,--
chandigarh,2018,2,State,115219,--
chhattisgarh,2018,2,State,719426,--
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,State,71458,--
delhi,2018,2,State,2628982,--
goa,2018,2,State,122174,--
gujarat,2018,2,State,2638004,--
haryana,2018,2,State,1745302,--
himachal-pradesh,2018,2,State,310805,--
jammu-&-kashmir,2018,2,State,209042,--
jharkhand,2018,2,State,1012905,--
karnataka,2018,2,State,3803760,--
kerala,2018,2,State,957833,--
ladakh,2018,2,State,12918,--
lakshadweep,2018,2,State,686,--
madhya-pradesh,2018,2,State,1800457,--
maharashtra,2018,2,State,5662394,--
manipur,2018,2,State,44030,--
meghalaya,2018,2,State,26508,--
mizoram,2018,2,State,10422,--
nagaland,2018,2,State,22238,--
odisha,2018,2,State,1460288,--
puducherry,2018,2,State,65580,--
punjab,2018,2,State,891175,--
